Time,Transcription_Site_ID,Cell_ID,Position_X,Position_Y,Intensity,image_name
5,6,11,591,330,126,rep2_FOV2.tif
6,1,1,77,274,255,rep2_FOV2.tif
6,2,2,127,567,98,rep2_FOV2.tif
6,3,7,336,452,135,rep2_FOV2.tif
6,4,7,351,443,95,rep2_FOV2.tif
6,5,10,553,88,92,rep2_FOV2.tif
6,6,11,592,328,255,rep2_FOV2.tif
6,7,11,597,343,80,rep2_FOV2.tif
7,1,1,77,274,255,rep2_FOV2.tif
7,2,7,334,451,81,rep2_FOV2.tif
7,3,7,350,444,204,rep2_FOV2.tif
7,4,8,477,530,165,rep2_FOV2.tif
7,5,11,592,327,183,rep2_FOV2.tif
8,1,1,77,275,255,rep2_FOV2.tif
8,2,7,350,445,111,rep2_FOV2.tif
8,3,8,479,529,85,rep2_FOV2.tif
8,4,11,592,327,103,rep2_FOV2.tif
9,1,1,77,274,255,rep2_FOV2.tif
9,2,2,125,570,170,rep2_FOV2.tif
9,3,3,154,232,83,rep2_FOV2.tif
9,4,9,519,266,72,rep2_FOV2.tif
9,5,10,553,88,255,rep2_FOV2.tif
9,6,11,592,328,73,rep2_FOV2.tif
10,1,1,78,275,171,rep2_FOV2.tif
10,2,2,126,570,235,rep2_FOV2.tif
10,3,3,151,233,246,rep2_FOV2.tif
10,4,4,210,382,255,rep2_FOV2.tif
10,5,7,334,450,255,rep2_FOV2.tif
10,6,7,350,442,75,rep2_FOV2.tif
10,7,9,518,266,255,rep2_FOV2.tif
10,8,10,552,88,157,rep2_FOV2.tif
10,9,11,596,344,98,rep2_FOV2.tif
11,1,1,76,276,255,rep2_FOV2.tif
11,2,2,125,570,102,rep2_FOV2.tif
11,3,3,152,234,197,rep2_FOV2.tif
11,4,4,209,384,102,rep2_FOV2.tif
11,5,6,338,54,255,rep2_FOV2.tif
11,6,6,337,67,154,rep2_FOV2.tif
11,7,7,335,450,128,rep2_FOV2.tif
11,8,9,520,265,146,rep2_FOV2.tif
11,9,10,556,86,154,rep2_FOV2.tif
11,10,11,598,344,90,rep2_FOV2.tif
12,1,1,75,277,205,rep2_FOV2.tif
12,2,2,126,570,70,rep2_FOV2.tif
12,3,3,152,235,68,rep2_FOV2.tif
12,4,6,336,61,255,rep2_FOV2.tif
12,5,7,335,449,94,rep2_FOV2.tif
12,6,8,474,526,255,rep2_FOV2.tif
12,7,10,551,88,83,rep2_FOV2.tif
12,8,10,560,85,98,rep2_FOV2.tif
12,9,11,598,344,93,rep2_FOV2.tif
13,1,1,75,276,168,rep2_FOV2.tif
13,2,6,335,64,212,rep2_FOV2.tif
13,3,7,335,450,203,rep2_FOV2.tif
13,4,8,474,526,195,rep2_FOV2.tif
13,5,9,521,255,78,rep2_FOV2.tif
13,6,10,558,86,255,rep2_FOV2.tif
14,1,1,78,276,69,rep2_FOV2.tif
14,2,6,334,63,72,rep2_FOV2.tif
14,3,7,336,449,117,rep2_FOV2.tif
14,4,8,476,529,170,rep2_FOV2.tif
14,5,10,556,86,255,rep2_FOV2.tif
14,6,11,592,329,161,rep2_FOV2.tif
15,1,4,210,378,234,rep2_FOV2.tif
15,2,7,335,450,255,rep2_FOV2.tif
15,3,8,478,530,138,rep2_FOV2.tif
15,4,9,522,256,158,rep2_FOV2.tif
15,5,10,554,88,255,rep2_FOV2.tif
15,6,11,593,328,204,rep2_FOV2.tif
16,1,4,210,379,255,rep2_FOV2.tif
16,2,7,335,450,215,rep2_FOV2.tif
16,3,10,552,88,147,rep2_FOV2.tif
16,4,11,594,327,73,rep2_FOV2.tif
17,1,4,209,381,141,rep2_FOV2.tif
17,2,5,285,578,88,rep2_FOV2.tif
17,3,6,331,61,66,rep2_FOV2.tif
17,4,7,335,450,166,rep2_FOV2.tif
17,5,8,478,527,65,rep2_FOV2.tif
17,6,10,554,88,71,rep2_FOV2.tif
17,7,11,592,329,76,rep2_FOV2.tif
18,1,3,156,241,255,rep2_FOV2.tif
18,2,4,210,378,252,rep2_FOV2.tif
18,3,7,336,450,81,rep2_FOV2.tif
18,4,8,476,531,93,rep2_FOV2.tif
18,5,10,559,87,117,rep2_FOV2.tif
19,1,1,77,275,203,rep2_FOV2.tif
19,2,3,155,241,99,rep2_FOV2.tif
19,3,4,210,378,157,rep2_FOV2.tif
19,4,7,352,443,75,rep2_FOV2.tif
19,5,8,476,531,255,rep2_FOV2.tif
19,6,11,592,329,190,rep2_FOV2.tif
20,1,1,77,277,85,rep2_FOV2.tif
20,2,4,211,378,80,rep2_FOV2.tif
20,3,7,349,443,255,rep2_FOV2.tif
20,4,8,477,530,169,rep2_FOV2.tif
20,5,9,520,266,254,rep2_FOV2.tif
20,6,10,560,85,255,rep2_FOV2.tif
20,7,11,592,330,99,rep2_FOV2.tif
0,1,1,90,187,100,rep2_FOV3.tif
0,2,3,162,459,255,rep2_FOV3.tif
0,3,4,248,582,255,rep2_FOV3.tif
0,4,7,473,516,105,rep2_FOV3.tif
0,5,8,468,162,97,rep2_FOV3.tif
0,6,8,478,176,120,rep2_FOV3.tif
0,7,9,560,111,124,rep2_FOV3.tif
1,1,2,103,555,150,rep2_FOV3.tif
1,2,3,163,460,131,rep2_FOV3.tif
1,3,4,248,581,111,rep2_FOV3.tif
1,4,7,469,519,242,rep2_FOV3.tif
1,5,8,468,163,86,rep2_FOV3.tif
1,6,9,558,111,156,rep2_FOV3.tif
2,1,2,100,555,211,rep2_FOV3.tif
2,2,3,163,461,87,rep2_FOV3.tif
2,3,4,248,580,74,rep2_FOV3.tif
2,4,5,313,257,210,rep2_FOV3.tif
2,5,7,469,518,80,rep2_FOV3.tif
2,6,7,487,517,77,rep2_FOV3.tif
2,7,8,467,161,129,rep2_FOV3.tif
2,8,8,477,177,255,rep2_FOV3.tif
3,1,2,97,556,131,rep2_FOV3.tif
3,2,4,248,578,74,rep2_FOV3.tif
3,3,5,314,256,130,rep2_FOV3.tif
3,4,7,470,519,209,rep2_FOV3.tif
3,5,8,467,162,166,rep2_FOV3.tif
3,6,8,478,177,149,rep2_FOV3.tif
4,1,2,97,556,75,rep2_FOV3.tif
4,2,4,248,583,169,rep2_FOV3.tif
4,3,5,312,258,106,rep2_FOV3.tif
4,4,6,315,121,70,rep2_FOV3.tif
4,5,7,470,518,130,rep2_FOV3.tif
4,6,8,466,162,110,rep2_FOV3.tif
4,7,8,478,175,103,rep2_FOV3.tif
5,1,2,98,556,200,rep2_FOV3.tif
5,2,4,250,582,99,rep2_FOV3.tif
5,3,5,311,257,71,rep2_FOV3.tif
5,4,7,472,517,255,rep2_FOV3.tif
5,5,8,466,163,79,rep2_FOV3.tif
5,6,8,489,178,75,rep2_FOV3.tif
6,1,4,249,582,255,rep2_FOV3.tif
6,2,7,471,518,142,rep2_FOV3.tif
7,1,4,249,582,125,rep2_FOV3.tif
7,2,8,467,164,227,rep2_FOV3.tif
7,3,8,477,178,255,rep2_FOV3.tif
8,1,5,313,254,255,rep2_FOV3.tif
8,2,6,316,121,168,rep2_FOV3.tif
8,3,8,477,178,255,rep2_FOV3.tif
8,4,9,562,114,145,rep2_FOV3.tif
9,1,5,314,255,232,rep2_FOV3.tif
9,2,6,317,117,255,rep2_FOV3.tif
9,3,7,468,520,184,rep2_FOV3.tif
9,4,8,477,179,255,rep2_FOV3.tif
9,5,9,562,114,145,rep2_FOV3.tif
10,1,3,166,462,93,rep2_FOV3.tif
10,2,4,247,582,88,rep2_FOV3.tif
10,3,5,312,257,222,rep2_FOV3.tif
10,4,5,332,254,72,rep2_FOV3.tif
10,5,6,317,115,129,rep2_FOV3.tif
10,6,7,469,519,255,rep2_FOV3.tif
10,7,8,475,177,136,rep2_FOV3.tif
10,8,9,561,114,90,rep2_FOV3.tif
11,1,2,104,553,123,rep2_FOV3.tif
11,2,3,166,460,117,rep2_FOV3.tif
11,3,5,312,256,152,rep2_FOV3.tif
11,4,6,316,120,82,rep2_FOV3.tif
11,5,7,471,517,124,rep2_FOV3.tif
11,6,8,467,163,97,rep2_FOV3.tif
11,7,8,475,178,104,rep2_FOV3.tif
11,8,9,563,115,144,rep2_FOV3.tif
12,1,1,91,184,129,rep2_FOV3.tif
12,2,2,103,553,255,rep2_FOV3.tif
12,3,5,312,256,80,rep2_FOV3.tif
12,4,6,318,119,73,rep2_FOV3.tif
12,5,7,470,518,98,rep2_FOV3.tif
12,6,9,563,114,87,rep2_FOV3.tif
13,1,1,88,186,204,rep2_FOV3.tif
13,2,2,103,554,136,rep2_FOV3.tif
13,3,4,236,582,72,rep2_FOV3.tif
13,4,4,248,583,109,rep2_FOV3.tif
13,5,4,253,595,250,rep2_FOV3.tif
13,6,5,315,255,142,rep2_FOV3.tif
13,7,7,469,519,111,rep2_FOV3.tif
13,8,8,467,164,157,rep2_FOV3.tif
13,9,8,477,177,255,rep2_FOV3.tif
13,10,9,564,114,156,rep2_FOV3.tif
14,1,1,90,184,255,rep2_FOV3.tif
14,2,4,252,594,255,rep2_FOV3.tif
14,3,5,316,255,82,rep2_FOV3.tif
14,4,6,316,122,255,rep2_FOV3.tif
14,5,7,471,517,226,rep2_FOV3.tif
14,6,8,467,165,107,rep2_FOV3.tif
14,7,8,478,178,92,rep2_FOV3.tif
15,1,1,90,184,206,rep2_FOV3.tif
15,2,4,248,582,255,rep2_FOV3.tif
15,3,4,254,595,152,rep2_FOV3.tif
15,4,6,316,122,185,rep2_FOV3.tif
15,5,7,471,517,96,rep2_FOV3.tif
15,6,8,467,166,74,rep2_FOV3.tif
15,7,8,477,179,77,rep2_FOV3.tif
16,1,1,90,183,74,rep2_FOV3.tif
16,2,2,103,553,74,rep2_FOV3.tif
16,3,4,248,583,255,rep2_FOV3.tif
16,4,4,253,596,100,rep2_FOV3.tif
16,5,5,313,257,104,rep2_FOV3.tif
16,6,6,315,122,186,rep2_FOV3.tif
17,1,2,104,553,112,rep2_FOV3.tif
17,2,4,247,583,125,rep2_FOV3.tif
17,3,4,253,594,133,rep2_FOV3.tif
17,4,5,313,258,187,rep2_FOV3.tif
17,5,6,314,122,95,rep2_FOV3.tif
17,6,9,564,114,150,rep2_FOV3.tif
18,1,5,315,256,132,rep2_FOV3.tif
18,2,9,563,113,73,rep2_FOV3.tif
19,1,4,255,594,94,rep2_FOV3.tif
19,2,5,314,256,255,rep2_FOV3.tif
19,3,7,472,518,205,rep2_FOV3.tif
19,4,8,478,178,110,rep2_FOV3.tif
19,5,9,563,114,255,rep2_FOV3.tif
20,1,3,166,461,255,rep2_FOV3.tif
20,2,5,316,257,98,rep2_FOV3.tif
20,3,7,471,517,109,rep2_FOV3.tif
20,4,8,467,165,157,rep2_FOV3.tif
20,5,9,559,112,149,rep2_FOV3.tif
0,1,2,172,405,255,rep2_FOV4.tif
0,2,4,175,566,125,rep2_FOV4.tif
0,3,5,238,294,72,rep2_FOV4.tif
0,4,6,385,551,123,rep2_FOV4.tif
0,5,8,407,132,144,rep2_FOV4.tif
0,6,11,503,447,255,rep2_FOV4.tif
1,1,1,60,580,160,rep2_FOV4.tif
1,2,2,170,405,108,rep2_FOV4.tif
1,3,4,174,564,95,rep2_FOV4.tif
1,4,6,383,551,166,rep2_FOV4.tif
1,5,8,407,133,88,rep2_FOV4.tif
1,6,11,504,448,255,rep2_FOV4.tif
1,7,11,518,429,74,rep2_FOV4.tif
2,1,1,59,580,83,rep2_FOV4.tif
2,2,2,151,396,71,rep2_FOV4.tif
2,3,2,172,405,95,rep2_FOV4.tif
2,4,8,407,134,72,rep2_FOV4.tif
2,5,11,495,456,175,rep2_FOV4.tif
2,6,11,504,448,255,rep2_FOV4.tif
2,7,11,511,434,81,rep2_FOV4.tif
2,8,11,519,442,80,rep2_FOV4.tif
3,1,3,159,114,111,rep2_FOV4.tif
3,2,4,179,564,132,rep2_FOV4.tif
3,3,6,381,550,68,rep2_FOV4.tif
3,4,8,407,134,75,rep2_FOV4.tif
3,5,10,485,122,255,rep2_FOV4.tif
3,6,11,503,446,112,rep2_FOV4.tif
3,7,11,507,462,79,rep2_FOV4.tif
4,1,2,173,404,70,rep2_FOV4.tif
4,2,4,179,564,125,rep2_FOV4.tif
4,3,10,484,121,255,rep2_FOV4.tif
4,4,10,499,121,75,rep2_FOV4.tif
4,5,11,504,447,232,rep2_FOV4.tif
4,6,12,583,58,73,rep2_FOV4.tif
5,1,2,171,404,165,rep2_FOV4.tif
5,2,10,484,121,240,rep2_FOV4.tif
5,3,11,504,448,99,rep2_FOV4.tif
6,1,2,172,403,136,rep2_FOV4.tif
6,2,10,484,122,192,rep2_FOV4.tif
6,3,11,503,448,88,rep2_FOV4.tif
7,1,1,64,572,79,rep2_FOV4.tif
7,2,2,172,404,86,rep2_FOV4.tif
7,3,4,174,566,124,rep2_FOV4.tif
7,4,10,484,121,138,rep2_FOV4.tif
8,1,2,172,403,99,rep2_FOV4.tif
8,2,5,230,284,77,rep2_FOV4.tif
8,3,8,407,131,255,rep2_FOV4.tif
8,4,10,482,121,176,rep2_FOV4.tif
8,5,12,587,55,99,rep2_FOV4.tif
9,1,2,171,404,97,rep2_FOV4.tif
9,2,3,162,116,151,rep2_FOV4.tif
9,3,5,230,286,68,rep2_FOV4.tif
9,4,6,384,550,69,rep2_FOV4.tif
9,5,8,407,130,255,rep2_FOV4.tif
9,6,10,481,121,159,rep2_FOV4.tif
9,7,12,584,57,110,rep2_FOV4.tif
10,1,1,61,583,125,rep2_FOV4.tif
10,2,1,65,573,179,rep2_FOV4.tif
10,3,3,162,116,67,rep2_FOV4.tif
10,4,8,407,131,115,rep2_FOV4.tif
10,5,10,484,121,190,rep2_FOV4.tif
10,6,12,583,59,255,rep2_FOV4.tif
10,7,12,579,40,78,rep2_FOV4.tif
11,1,1,62,582,81,rep2_FOV4.tif
11,2,1,65,575,103,rep2_FOV4.tif
11,3,4,179,563,69,rep2_FOV4.tif
11,4,5,232,285,74,rep2_FOV4.tif
11,5,6,383,548,78,rep2_FOV4.tif
11,6,8,407,131,95,rep2_FOV4.tif
11,7,10,482,119,255,rep2_FOV4.tif
11,8,12,584,59,207,rep2_FOV4.tif
12,1,3,163,115,255,rep2_FOV4.tif
12,2,5,232,284,120,rep2_FOV4.tif
12,3,6,383,550,113,rep2_FOV4.tif
12,4,10,482,119,128,rep2_FOV4.tif
12,5,11,506,448,74,rep2_FOV4.tif
12,6,12,582,59,255,rep2_FOV4.tif
13,1,1,67,575,81,rep2_FOV4.tif
13,2,2,170,404,122,rep2_FOV4.tif
13,3,3,163,115,144,rep2_FOV4.tif
13,4,5,232,287,65,rep2_FOV4.tif
13,5,6,384,550,255,rep2_FOV4.tif
13,6,8,406,120,255,rep2_FOV4.tif
13,7,10,481,120,79,rep2_FOV4.tif
13,8,12,583,58,193,rep2_FOV4.tif
14,1,1,60,582,166,rep2_FOV4.tif
14,2,2,169,404,113,rep2_FOV4.tif
14,3,6,383,550,255,rep2_FOV4.tif
14,4,8,408,122,117,rep2_FOV4.tif
14,5,12,583,58,116,rep2_FOV4.tif
14,6,12,588,70,77,rep2_FOV4.tif
15,1,1,60,581,255,rep2_FOV4.tif
15,2,3,163,116,67,rep2_FOV4.tif
15,3,6,384,551,255,rep2_FOV4.tif
15,4,8,408,118,69,rep2_FOV4.tif
15,5,11,504,447,128,rep2_FOV4.tif
15,6,12,584,56,133,rep2_FOV4.tif
16,1,1,61,582,113,rep2_FOV4.tif
16,2,2,170,404,159,rep2_FOV4.tif
16,3,3,162,114,140,rep2_FOV4.tif
16,4,4,176,565,255,rep2_FOV4.tif
16,5,6,384,550,106,rep2_FOV4.tif
16,6,12,587,59,73,rep2_FOV4.tif
17,1,2,157,400,255,rep2_FOV4.tif
17,2,2,170,406,92,rep2_FOV4.tif
17,3,2,188,401,70,rep2_FOV4.tif
17,4,4,175,565,149,rep2_FOV4.tif
17,5,6,383,549,184,rep2_FOV4.tif
17,6,8,407,131,255,rep2_FOV4.tif
17,7,10,482,120,152,rep2_FOV4.tif
17,8,12,584,57,255,rep2_FOV4.tif
18,1,1,66,575,134,rep2_FOV4.tif
18,2,2,159,399,113,rep2_FOV4.tif
18,3,4,178,563,255,rep2_FOV4.tif
18,4,6,381,551,69,rep2_FOV4.tif
18,5,8,407,132,133,rep2_FOV4.tif
18,6,10,484,121,109,rep2_FOV4.tif
18,7,12,583,57,170,rep2_FOV4.tif
19,1,1,66,575,104,rep2_FOV4.tif
19,2,2,158,399,255,rep2_FOV4.tif
19,3,4,178,564,110,rep2_FOV4.tif
19,4,8,405,119,100,rep2_FOV4.tif
19,5,8,407,132,75,rep2_FOV4.tif
19,6,12,583,56,102,rep2_FOV4.tif
20,1,1,66,575,111,rep2_FOV4.tif
20,2,2,157,398,74,rep2_FOV4.tif
20,3,3,164,116,210,rep2_FOV4.tif
20,4,5,238,292,109,rep2_FOV4.tif
20,5,6,384,550,236,rep2_FOV4.tif
20,6,8,406,131,141,rep2_FOV4.tif
20,7,12,583,57,88,rep2_FOV4.tif
0,1,6,229,330,255,rep2_FOV5.tif
0,2,9,324,208,178,rep2_FOV5.tif
0,3,11,447,229,210,rep2_FOV5.tif
0,4,12,481,359,203,rep2_FOV5.tif
0,5,13,527,523,118,rep2_FOV5.tif
0,6,14,559,266,165,rep2_FOV5.tif
1,1,6,230,330,163,rep2_FOV5.tif
1,2,9,323,209,255,rep2_FOV5.tif
1,3,9,328,198,112,rep2_FOV5.tif
1,4,11,446,229,90,rep2_FOV5.tif
1,5,12,483,359,90,rep2_FOV5.tif
1,6,13,526,521,91,rep2_FOV5.tif
1,7,14,559,267,174,rep2_FOV5.tif
1,8,15,580,136,91,rep2_FOV5.tif
2,1,6,231,331,104,rep2_FOV5.tif
2,2,9,324,208,123,rep2_FOV5.tif
2,3,12,482,359,175,rep2_FOV5.tif
2,4,13,527,523,108,rep2_FOV5.tif
2,5,13,551,523,72,rep2_FOV5.tif
2,6,14,559,266,140,rep2_FOV5.tif
2,7,15,587,125,69,rep2_FOV5.tif
3,1,1,52,511,128,rep2_FOV5.tif
3,2,2,79,165,110,rep2_FOV5.tif
3,3,7,274,563,71,rep2_FOV5.tif
3,4,7,291,569,225,rep2_FOV5.tif
3,5,9,324,208,78,rep2_FOV5.tif
3,6,12,483,360,110,rep2_FOV5.tif
3,7,13,528,519,185,rep2_FOV5.tif
3,8,14,558,268,96,rep2_FOV5.tif
4,1,1,53,511,127,rep2_FOV5.tif
4,2,5,225,81,90,rep2_FOV5.tif
4,3,6,229,329,255,rep2_FOV5.tif
4,4,7,291,566,100,rep2_FOV5.tif
4,5,7,302,558,107,rep2_FOV5.tif
4,6,12,481,350,255,rep2_FOV5.tif
4,7,13,526,518,113,rep2_FOV5.tif
4,8,14,558,268,70,rep2_FOV5.tif
5,1,1,54,510,82,rep2_FOV5.tif
5,2,4,192,227,255,rep2_FOV5.tif
5,3,6,230,329,98,rep2_FOV5.tif
5,4,11,449,232,255,rep2_FOV5.tif
5,5,12,482,351,163,rep2_FOV5.tif
5,6,15,581,133,148,rep2_FOV5.tif
6,1,4,191,227,147,rep2_FOV5.tif
6,2,6,229,330,89,rep2_FOV5.tif
6,3,9,321,210,129,rep2_FOV5.tif
6,4,11,449,232,206,rep2_FOV5.tif
6,5,12,481,351,66,rep2_FOV5.tif
7,1,4,176,227,211,rep2_FOV5.tif
7,2,4,190,230,79,rep2_FOV5.tif
7,3,9,325,209,71,rep2_FOV5.tif
7,4,11,451,233,111,rep2_FOV5.tif
7,5,12,481,349,255,rep2_FOV5.tif
7,6,13,528,522,75,rep2_FOV5.tif
7,7,14,557,268,184,rep2_FOV5.tif
8,1,4,175,227,111,rep2_FOV5.tif
8,2,8,291,104,232,rep2_FOV5.tif
8,3,9,329,197,122,rep2_FOV5.tif
8,4,11,451,232,157,rep2_FOV5.tif
8,5,12,481,351,255,rep2_FOV5.tif
8,6,14,558,267,255,rep2_FOV5.tif
9,1,4,176,227,111,rep2_FOV5.tif
9,2,5,211,71,83,rep2_FOV5.tif
9,3,6,228,330,177,rep2_FOV5.tif
9,4,8,291,104,137,rep2_FOV5.tif
9,5,10,353,432,92,rep2_FOV5.tif
9,6,11,449,232,72,rep2_FOV5.tif
9,7,12,480,350,255,rep2_FOV5.tif
9,8,14,558,268,158,rep2_FOV5.tif
9,9,15,579,133,252,rep2_FOV5.tif
10,1,4,175,225,129,rep2_FOV5.tif
10,2,6,230,332,255,rep2_FOV5.tif
10,3,8,293,108,81,rep2_FOV5.tif
10,4,10,356,430,143,rep2_FOV5.tif
10,5,10,365,417,213,rep2_FOV5.tif
10,6,12,481,350,207,rep2_FOV5.tif
10,7,14,559,267,145,rep2_FOV5.tif
10,8,15,581,135,122,rep2_FOV5.tif
11,1,1,59,500,90,rep2_FOV5.tif
11,2,2,72,175,108,rep2_FOV5.tif
11,3,6,230,333,200,rep2_FOV5.tif
11,4,7,290,567,165,rep2_FOV5.tif
11,5,10,356,428,84,rep2_FOV5.tif
11,6,10,365,417,93,rep2_FOV5.tif
11,7,11,446,228,162,rep2_FOV5.tif
11,8,12,478,352,83,rep2_FOV5.tif
11,9,12,481,358,81,rep2_FOV5.tif
11,10,14,559,268,151,rep2_FOV5.tif
11,11,15,581,134,86,rep2_FOV5.tif
12,1,2,58,184,74,rep2_FOV5.tif
12,2,2,73,173,255,rep2_FOV5.tif
12,3,2,91,172,79,rep2_FOV5.tif
12,4,4,175,226,209,rep2_FOV5.tif
12,5,6,231,336,115,rep2_FOV5.tif
12,6,7,290,567,106,rep2_FOV5.tif
12,7,11,449,233,255,rep2_FOV5.tif
12,8,12,479,351,72,rep2_FOV5.tif
12,9,12,480,357,78,rep2_FOV5.tif
12,10,14,557,267,97,rep2_FOV5.tif
13,1,1,59,497,142,rep2_FOV5.tif
13,2,2,75,171,182,rep2_FOV5.tif
13,3,4,177,226,255,rep2_FOV5.tif
13,4,8,290,104,90,rep2_FOV5.tif
13,5,10,354,430,192,rep2_FOV5.tif
13,6,10,363,450,69,rep2_FOV5.tif
13,7,11,449,233,124,rep2_FOV5.tif
13,8,12,481,359,122,rep2_FOV5.tif
14,1,1,59,495,77,rep2_FOV5.tif
14,2,2,72,176,116,rep2_FOV5.tif
14,3,5,208,69,124,rep2_FOV5.tif
14,4,7,290,568,120,rep2_FOV5.tif
14,5,11,448,232,76,rep2_FOV5.tif
15,1,1,51,511,174,rep2_FOV5.tif
15,2,2,72,175,145,rep2_FOV5.tif
15,3,6,229,329,255,rep2_FOV5.tif
15,4,9,328,198,178,rep2_FOV5.tif
15,5,10,354,431,162,rep2_FOV5.tif
15,6,12,481,355,114,rep2_FOV5.tif
16,1,2,74,173,78,rep2_FOV5.tif
16,2,6,231,332,255,rep2_FOV5.tif
16,3,7,291,568,182,rep2_FOV5.tif
16,4,9,328,198,117,rep2_FOV5.tif
16,5,10,354,432,129,rep2_FOV5.tif
16,6,10,365,417,168,rep2_FOV5.tif
16,7,11,451,233,214,rep2_FOV5.tif
16,8,12,480,351,255,rep2_FOV5.tif
17,1,2,74,173,78,rep2_FOV5.tif
17,2,6,232,333,199,rep2_FOV5.tif
17,3,7,291,568,172,rep2_FOV5.tif
17,4,8,292,105,233,rep2_FOV5.tif
17,5,10,365,417,75,rep2_FOV5.tif
17,6,11,450,234,113,rep2_FOV5.tif
17,7,12,480,355,195,rep2_FOV5.tif
17,8,12,480,381,69,rep2_FOV5.tif
18,1,2,73,174,255,rep2_FOV5.tif
18,2,7,290,568,102,rep2_FOV5.tif
18,3,8,292,105,255,rep2_FOV5.tif
18,4,12,480,354,202,rep2_FOV5.tif
18,5,12,498,352,77,rep2_FOV5.tif
18,6,15,580,130,204,rep2_FOV5.tif
19,1,2,62,175,97,rep2_FOV5.tif
19,2,2,73,174,255,rep2_FOV5.tif
19,3,5,209,69,142,rep2_FOV5.tif
19,4,7,290,569,91,rep2_FOV5.tif
19,5,8,292,106,171,rep2_FOV5.tif
19,6,9,328,198,167,rep2_FOV5.tif
19,7,12,480,351,179,rep2_FOV5.tif
19,8,13,526,523,117,rep2_FOV5.tif
19,9,13,541,529,68,rep2_FOV5.tif
19,10,15,581,131,243,rep2_FOV5.tif
20,1,1,50,511,191,rep2_FOV5.tif
20,2,2,72,174,255,rep2_FOV5.tif
20,3,5,209,69,79,rep2_FOV5.tif
20,4,8,292,105,74,rep2_FOV5.tif
20,5,9,328,199,196,rep2_FOV5.tif
20,6,11,447,228,255,rep2_FOV5.tif
20,7,13,521,497,151,rep2_FOV5.tif
20,8,15,581,130,98,rep2_FOV5.tif
0,1,2,55,582,255,rep2_FOV6.tif
0,2,4,110,458,198,rep2_FOV6.tif
0,3,6,226,305,255,rep2_FOV6.tif
0,4,12,601,182,79,rep2_FOV6.tif
1,1,2,55,582,255,rep2_FOV6.tif
1,2,2,62,609,79,rep2_FOV6.tif
1,3,4,102,469,73,rep2_FOV6.tif
1,4,4,109,456,82,rep2_FOV6.tif
1,5,6,225,305,255,rep2_FOV6.tif
1,6,6,246,319,86,rep2_FOV6.tif
1,7,10,539,300,211,rep2_FOV6.tif
1,8,11,569,457,101,rep2_FOV6.tif
2,1,2,55,582,255,rep2_FOV6.tif
2,2,2,68,595,77,rep2_FOV6.tif
2,3,4,111,457,255,rep2_FOV6.tif
2,4,5,186,595,255,rep2_FOV6.tif
2,5,6,226,305,131,rep2_FOV6.tif
2,6,6,246,321,76,rep2_FOV6.tif
2,7,6,265,300,81,rep2_FOV6.tif
2,8,9,489,152,166,rep2_FOV6.tif
2,9,9,508,136,255,rep2_FOV6.tif
2,10,10,539,298,237,rep2_FOV6.tif
2,11,11,569,457,97,rep2_FOV6.tif
2,12,12,593,187,68,rep2_FOV6.tif
3,1,2,55,581,218,rep2_FOV6.tif
3,2,4,115,459,87,rep2_FOV6.tif
3,3,5,185,595,255,rep2_FOV6.tif
3,4,6,226,304,140,rep2_FOV6.tif
3,5,6,240,332,73,rep2_FOV6.tif
3,6,7,343,428,76,rep2_FOV6.tif
3,7,9,488,152,125,rep2_FOV6.tif
3,8,9,509,136,111,rep2_FOV6.tif
3,9,10,539,299,195,rep2_FOV6.tif
3,10,13,595,612,160,rep2_FOV6.tif
4,1,1,70,351,105,rep2_FOV6.tif
4,2,2,58,580,108,rep2_FOV6.tif
4,3,5,186,596,255,rep2_FOV6.tif
4,4,6,225,306,189,rep2_FOV6.tif
4,5,9,505,139,76,rep2_FOV6.tif
4,6,10,542,301,211,rep2_FOV6.tif
4,7,13,595,611,82,rep2_FOV6.tif
5,1,2,56,582,136,rep2_FOV6.tif
5,2,3,98,160,117,rep2_FOV6.tif
5,3,4,117,458,214,rep2_FOV6.tif
5,4,5,186,595,168,rep2_FOV6.tif
5,5,6,227,306,197,rep2_FOV6.tif
5,6,10,539,298,143,rep2_FOV6.tif
5,7,11,564,450,169,rep2_FOV6.tif
6,1,2,55,581,255,rep2_FOV6.tif
6,2,5,186,593,124,rep2_FOV6.tif
6,3,6,228,306,86,rep2_FOV6.tif
6,4,6,246,319,255,rep2_FOV6.tif
6,5,7,347,428,182,rep2_FOV6.tif
6,6,10,545,305,186,rep2_FOV6.tif
6,7,11,566,452,244,rep2_FOV6.tif
6,8,12,599,175,109,rep2_FOV6.tif
7,1,1,71,349,255,rep2_FOV6.tif
7,2,2,55,580,113,rep2_FOV6.tif
7,3,5,186,595,226,rep2_FOV6.tif
7,4,6,229,305,71,rep2_FOV6.tif
7,5,6,245,319,251,rep2_FOV6.tif
7,6,7,348,429,242,rep2_FOV6.tif
7,7,9,490,152,248,rep2_FOV6.tif
7,8,10,541,301,121,rep2_FOV6.tif
7,9,11,567,455,255,rep2_FOV6.tif
7,10,12,598,176,155,rep2_FOV6.tif
7,11,13,592,621,79,rep2_FOV6.tif
8,1,1,64,364,255,rep2_FOV6.tif
8,2,1,71,349,141,rep2_FOV6.tif
8,3,2,62,589,255,rep2_FOV6.tif
