time,cell_ID,sum_pix_intensity_cyto,sum_pix_intensity_nuclei,cell sizes,nucleus sizes,Particles in cytosol,Particles in nucleus,protein concentrations (AU),image_name
20,4.0,529615,435747,8034,2673,3.0,2.0,17.509419884349935,rep1_FOV6.tif
20,5.0,532638,469936,8095,2889,2.0,2.0,12.04417979254706,rep1_FOV6.tif
20,6.0,500788,443506,7221,2691,3.0,2.0,12.645033112582782,rep1_FOV6.tif
20,7.0,457262,386016,7061,2357,2.0,1.0,15.145833333333334,rep1_FOV6.tif
20,8.0,446153,442519,7018,2708,2.0,2.0,0.8431554524361949,rep1_FOV6.tif
20,9.0,509680,408738,7789,2505,1.0,1.0,19.10333080999243,rep1_FOV6.tif
20,10.0,460688,442193,7149,2728,4.0,4.0,4.183442660031667,rep1_FOV6.tif
20,11.0,473962,431672,7347,2661,0.0,0.0,9.02475458813487,rep1_FOV6.tif
20,12.0,467195,418328,7455,2559,1.0,1.0,9.981004901960784,rep1_FOV6.tif
0,1.0,943938,481091,7856,2896,20.0,8.0,93.31592741935484,rep2_FOV1.tif
0,2.0,660670,420172,6923,2554,4.0,0.0,55.046463721675444,rep2_FOV1.tif
0,3.0,864470,434627,7984,2636,14.0,0.0,80.3745325355273,rep2_FOV1.tif
0,4.0,961174,466765,7573,2886,10.0,0.0,105.48517175165351,rep2_FOV1.tif
0,5.0,747770,511102,8050,3060,4.0,1.0,47.42845691382765,rep2_FOV1.tif
0,6.0,670616,447200,7128,2730,5.0,0.0,50.79945429740791,rep2_FOV1.tif
0,7.0,506841,473389,7718,2867,6.0,5.0,6.89589775304061,rep2_FOV1.tif
0,8.0,544860,479858,6747,2896,3.0,0.0,16.8792521423007,rep2_FOV1.tif
0,9.0,597850,480787,6787,2915,4.0,2.0,30.233212809917354,rep2_FOV1.tif
0,10.0,679747,447243,7615,2707,15.0,8.0,47.37245313773431,rep2_FOV1.tif
0,11.0,618606,428653,7327,2597,5.0,3.0,40.15919661733615,rep2_FOV1.tif
0,12.0,1072606,439435,8467,2677,20.0,5.0,109.35595854922279,rep2_FOV1.tif
0,13.0,498107,480290,6783,2922,0.0,0.0,4.614607614607615,rep2_FOV1.tif
0,14.0,528983,443566,7049,2715,11.0,7.0,19.708583294877712,rep2_FOV1.tif
1,1.0,947236,479668,7829,2896,12.0,5.0,94.78370160145955,rep2_FOV1.tif
1,2.0,609456,421738,6869,2541,3.0,0.0,43.372920517560075,rep2_FOV1.tif
1,3.0,842066,431032,7892,2610,14.0,0.0,77.81787201817494,rep2_FOV1.tif
1,4.0,912603,469406,7530,2840,11.0,0.0,94.49829424307036,rep2_FOV1.tif
1,5.0,705258,501579,7992,3051,8.0,4.0,41.22222222222222,rep2_FOV1.tif
1,6.0,644023,448257,7100,2715,4.0,1.0,44.644469783352335,rep2_FOV1.tif
1,7.0,562395,468093,7702,2855,11.0,6.0,19.455745822158036,rep2_FOV1.tif
1,8.0,519078,473123,6665,2875,2.0,1.0,12.12532981530343,rep2_FOV1.tif
1,9.0,599062,477759,6783,2906,10.0,4.0,31.287851431519215,rep2_FOV1.tif
1,10.0,859365,444697,7609,2695,23.0,8.0,84.38502238502238,rep2_FOV1.tif
1,11.0,579071,427111,7304,2580,7.0,4.0,32.167654530059274,rep2_FOV1.tif
1,12.0,1027796,431750,8410,2630,11.0,4.0,103.12214532871972,rep2_FOV1.tif
1,13.0,468066,473727,6767,2882,0.0,0.0,1105524.2303732303,rep2_FOV1.tif
1,14.0,572464,446638,7020,2711,9.0,4.0,29.20074263170109,rep2_FOV1.tif
2,1.0,886243,478431,7800,2892,10.0,4.0,83.09127954360228,rep2_FOV1.tif
2,2.0,574731,417008,6829,2544,2.0,1.0,36.808168028004665,rep2_FOV1.tif
2,3.0,910018,431039,7944,2608,16.0,0.0,89.76368065967017,rep2_FOV1.tif
2,4.0,855672,473478,7493,2865,12.0,0.0,82.58297320656871,rep2_FOV1.tif
2,5.0,733542,503585,7999,3031,17.0,9.0,46.28764090177134,rep2_FOV1.tif
2,6.0,593674,443997,7020,2718,5.0,3.0,34.79242212924221,rep2_FOV1.tif
2,7.0,601309,465597,7708,2855,6.0,3.0,27.96455800535751,rep2_FOV1.tif
2,8.0,535813,474742,6641,2882,5.0,2.0,16.24660814046289,rep2_FOV1.tif
2,9.0,625180,478512,6784,2912,6.0,1.0,37.87913223140496,rep2_FOV1.tif
2,10.0,1055149,441393,7614,2681,23.0,6.0,124.41840664909792,rep2_FOV1.tif
2,11.0,595925,425658,7298,2577,11.0,7.0,36.06587587375556,rep2_FOV1.tif
2,12.0,982011,435911,8362,2644,15.0,4.0,95.50542147604057,rep2_FOV1.tif
2,13.0,458776,473783,6772,2903,0.0,0.0,1110093.6389247868,rep2_FOV1.tif
2,14.0,618631,446088,7022,2702,13.0,5.0,39.94050925925926,rep2_FOV1.tif
3,1.0,862900,481723,7733,2891,11.0,4.0,78.72304832713755,rep2_FOV1.tif
3,2.0,526468,418281,6757,2541,1.0,0.0,25.66105313092979,rep2_FOV1.tif
3,3.0,1084281,427073,7975,2627,25.0,0.0,122.8885564697083,rep2_FOV1.tif
3,4.0,871140,468239,7459,2857,13.0,0.0,87.5491090830074,rep2_FOV1.tif
3,5.0,828760,501398,8023,3043,27.0,10.0,65.73534136546185,rep2_FOV1.tif
3,6.0,559147,446868,6986,2725,3.0,1.0,26.350387233043886,rep2_FOV1.tif
3,7.0,575104,470960,7691,2864,4.0,3.0,21.575305572819556,rep2_FOV1.tif
3,8.0,652485,473623,6683,2888,17.0,9.0,47.13096179183136,rep2_FOV1.tif
3,9.0,615802,478531,6773,2906,6.0,3.0,35.49806051202483,rep2_FOV1.tif
3,10.0,1101555,441174,7612,2681,16.0,4.0,133.9243561143784,rep2_FOV1.tif
3,11.0,670499,419038,7274,2574,18.0,8.0,53.50234042553191,rep2_FOV1.tif
3,12.0,972388,439628,8303,2658,13.0,1.0,94.37732506643047,rep2_FOV1.tif
3,13.0,444281,477752,6705,2900,0.0,0.0,1128760.532194481,rep2_FOV1.tif
3,14.0,649110,448442,7032,2707,7.0,3.0,46.39722543352601,rep2_FOV1.tif
4,1.0,829059,479970,7778,2896,10.0,5.0,71.50532568619418,rep2_FOV1.tif
4,2.0,504018,420154,6807,2539,2.0,1.0,19.649484536082475,rep2_FOV1.tif
4,3.0,1216227,433436,7982,2626,20.0,0.0,146.15216579536968,rep2_FOV1.tif
4,4.0,867473,465281,7408,2843,13.0,0.0,88.10339539978094,rep2_FOV1.tif
4,5.0,1022185,502884,8034,3045,20.0,4.0,104.08919623170976,rep2_FOV1.tif
4,6.0,531598,451254,7008,2723,1.0,1.0,18.750058343057177,rep2_FOV1.tif
4,7.0,550897,471544,7698,2856,3.0,2.0,16.388475836431226,rep2_FOV1.tif
4,8.0,851093,469300,6743,2863,25.0,12.0,98.40025773195876,rep2_FOV1.tif
4,9.0,738236,476027,6785,2909,19.0,7.0,67.64938080495357,rep2_FOV1.tif
4,10.0,1023941,440425,7608,2673,12.0,2.0,118.2403242147923,rep2_FOV1.tif
4,11.0,774618,429946,7315,2574,18.0,7.0,72.70027420375449,rep2_FOV1.tif
4,12.0,977036,432340,8322,2639,12.0,3.0,95.84655991553757,rep2_FOV1.tif
4,13.0,433187,478402,6703,2903,0.0,0.0,1130242.6528947367,rep2_FOV1.tif
4,14.0,629696,441891,7035,2704,6.0,2.0,43.36296467328562,rep2_FOV1.tif
5,1.0,712561,476963,7688,2891,1.0,1.0,49.11361267458828,rep2_FOV1.tif
5,2.0,480047,418181,6790,2540,2.0,1.0,14.556705882352942,rep2_FOV1.tif
5,3.0,1029252,431352,7982,2626,3.0,0.0,111.6318147871546,rep2_FOV1.tif
5,4.0,748585,469886,7452,2860,4.0,0.0,60.69229094076655,rep2_FOV1.tif
5,5.0,929520,501654,8040,3039,5.0,4.0,85.55608878224355,rep2_FOV1.tif
5,6.0,483977,442936,6965,2721,1.0,1.0,9.670358152686145,rep2_FOV1.tif
5,7.0,529205,467239,7674,2854,2.0,2.0,12.856016597510374,rep2_FOV1.tif
5,8.0,734113,473522,6742,2860,4.0,4.0,67.12802679031427,rep2_FOV1.tif
5,9.0,717244,481306,6781,2909,2.0,2.0,60.93440082644628,rep2_FOV1.tif
5,10.0,868871,441641,7601,2664,1.0,1.0,86.53635811221389,rep2_FOV1.tif
5,11.0,692951,426298,7307,2575,2.0,2.0,56.35101437024514,rep2_FOV1.tif
5,12.0,833456,436819,8252,2644,1.0,1.0,70.72699714693296,rep2_FOV1.tif
5,13.0,443269,475058,6749,2879,0.0,0.0,1109802.4565891472,rep2_FOV1.tif
5,14.0,571303,443780,7029,2698,5.0,4.0,29.44423920572616,rep2_FOV1.tif
6,1.0,607637,479537,7676,2895,0.0,0.0,26.793557833089313,rep2_FOV1.tif
6,2.0,462300,418743,6787,2546,2.0,2.0,10.270455081348738,rep2_FOV1.tif
6,3.0,838241,434033,7983,2630,2.0,0.0,75.51055482906781,rep2_FOV1.tif
6,4.0,645681,468313,7489,2855,2.0,0.0,38.2753560638757,rep2_FOV1.tif
6,5.0,781228,502388,8045,3050,2.0,2.0,55.82382382382382,rep2_FOV1.tif
6,6.0,473450,449833,7096,2723,1.0,1.0,5.400640292705237,rep2_FOV1.tif
6,7.0,502394,469850,7691,2863,1.0,1.0,6.740679370339685,rep2_FOV1.tif
6,8.0,611249,474565,6746,2888,3.0,3.0,35.42871954380508,rep2_FOV1.tif
6,9.0,602317,474590,6787,2902,3.0,3.0,32.87696267696268,rep2_FOV1.tif
6,10.0,728638,443222,7614,2699,2.0,2.0,58.070396744659206,rep2_FOV1.tif
6,11.0,607508,427528,7308,2586,1.0,1.0,38.1152054214316,rep2_FOV1.tif
6,12.0,707944,435823,8328,2654,4.0,4.0,47.95928798026084,rep2_FOV1.tif
6,13.0,442881,480527,6768,2914,0.0,0.0,1114408.316035288,rep2_FOV1.tif
6,14.0,533461,438583,6990,2701,4.0,3.0,22.121240382373514,rep2_FOV1.tif
7,1.0,569877,477687,7749,2891,1.0,1.0,18.976945244956774,rep2_FOV1.tif
7,2.0,457241,417446,6852,2541,0.0,0.0,9.231036882393877,rep2_FOV1.tif
7,3.0,713954,431966,7983,2625,4.0,0.0,52.629339305711085,rep2_FOV1.tif
7,4.0,585774,464337,7522,2847,2.0,0.0,25.97582887700535,rep2_FOV1.tif
7,5.0,670533,505105,8050,3056,2.0,1.0,33.1253504205046,rep2_FOV1.tif
7,6.0,468569,445795,7110,2724,0.0,0.0,5.192430460556316,rep2_FOV1.tif
7,7.0,510985,472138,7706,2863,2.0,2.0,8.021267809209167,rep2_FOV1.tif
7,8.0,536621,477094,6743,2889,1.0,1.0,15.445511157239231,rep2_FOV1.tif
7,9.0,549871,476754,6787,2909,3.0,2.0,18.85430634347602,rep2_FOV1.tif
7,10.0,638154,442484,7612,2699,2.0,2.0,39.826989619377166,rep2_FOV1.tif
7,11.0,556960,425300,7326,2576,0.0,0.0,27.717894736842105,rep2_FOV1.tif
7,12.0,642537,433399,8381,2652,2.0,2.0,36.50514924070519,rep2_FOV1.tif
7,13.0,427311,477703,6768,2896,0.0,0.0,1109224.4070247933,rep2_FOV1.tif
7,14.0,512060,443266,7037,2696,3.0,3.0,15.847500575904169,rep2_FOV1.tif
8,1.0,538830,482350,7787,2896,2.0,1.0,11.547740748313227,rep2_FOV1.tif
8,2.0,441310,419857,6839,2543,0.0,0.0,4.993715083798882,rep2_FOV1.tif
8,3.0,628679,428784,7975,2625,4.0,0.0,37.36355140186916,rep2_FOV1.tif
8,4.0,538903,469959,7528,2870,4.0,0.0,14.801202232717905,rep2_FOV1.tif
8,5.0,605106,501473,8044,3053,2.0,2.0,20.763975155279503,rep2_FOV1.tif
8,6.0,458627,442035,7123,2724,0.0,0.0,3.7717663105251193,rep2_FOV1.tif
8,7.0,505255,471545,7718,2859,3.0,3.0,6.937641490018522,rep2_FOV1.tif
8,8.0,494998,474001,6747,2878,1.0,1.0,5.426983716722668,rep2_FOV1.tif
8,9.0,508751,482207,6787,2903,4.0,3.0,6.834191555097838,rep2_FOV1.tif
8,10.0,564092,446310,7603,2676,3.0,3.0,23.905419119139435,rep2_FOV1.tif
8,11.0,524907,426814,7326,2576,0.0,0.0,20.65115789473684,rep2_FOV1.tif
8,12.0,588390,434803,8372,2641,0.0,0.0,26.799336939452104,rep2_FOV1.tif
8,13.0,435293,474322,6782,2889,0.0,0.0,1103243.8394554327,rep2_FOV1.tif
8,14.0,492792,443449,7020,2698,3.0,3.0,11.41670522906062,rep2_FOV1.tif
9,1.0,522202,480493,7805,2895,3.0,3.0,8.49470468431772,rep2_FOV1.tif
9,2.0,454305,418943,6878,2537,1.0,1.0,8.146049297396914,rep2_FOV1.tif
9,3.0,587721,435483,7982,2623,2.0,0.0,28.407911923866394,rep2_FOV1.tif
9,4.0,559553,469237,7571,2873,5.0,0.0,19.22435078756918,rep2_FOV1.tif
9,5.0,564796,497767,8031,3044,2.0,2.0,13.44074593944255,rep2_FOV1.tif
9,6.0,451702,447655,7112,2721,0.0,0.0,0.9216579366886813,rep2_FOV1.tif
9,8.0,468166,471020,6746,2860,2.0,2.0,1105240.4637159032,rep2_FOV1.tif
9,9.0,475140,476879,6787,2913,1.0,1.0,1108664.3151781105,rep2_FOV1.tif
9,10.0,541213,446512,7615,2684,3.0,3.0,19.20523220442101,rep2_FOV1.tif
9,11.0,500052,425452,7326,2584,2.0,2.0,15.73175875158161,rep2_FOV1.tif
9,12.0,560845,437020,8379,2655,0.0,0.0,21.63259958071279,rep2_FOV1.tif
9,13.0,432109,474234,6780,2914,0.0,0.0,1110948.0525090534,rep2_FOV1.tif
9,14.0,472579,445541,7049,2711,2.0,2.0,6.232826187183034,rep2_FOV1.tif
10,1.0,507772,479170,7797,2892,2.0,2.0,5.8311926605504585,rep2_FOV1.tif
10,2.0,447741,417661,6903,2544,4.0,2.0,6.900665290204175,rep2_FOV1.tif
10,3.0,571365,438045,7982,2632,2.0,0.0,24.919626168224298,rep2_FOV1.tif
10,4.0,588822,477884,7569,2874,6.0,0.0,23.628966986155486,rep2_FOV1.tif
10,5.0,566477,503833,8050,3048,4.0,3.0,12.523790483806478,rep2_FOV1.tif
10,6.0,454214,447390,7113,2725,0.0,0.0,1.5551504102096627,rep2_FOV1.tif
10,8.0,463761,477687,6743,2889,0.0,0.0,1114414.4706798133,rep2_FOV1.tif
10,9.0,461904,479615,6786,2902,3.0,3.0,1105805.7633882596,rep2_FOV1.tif
10,10.0,519597,441260,7602,2675,5.0,5.0,15.899533184493606,rep2_FOV1.tif
10,11.0,496389,425179,7326,2597,3.0,3.0,15.058151829139353,rep2_FOV1.tif
10,12.0,552481,438498,8420,2666,0.0,0.0,19.809350017379213,rep2_FOV1.tif
10,13.0,434140,475709,6781,2907,4.0,3.0,1108654.033815178,rep2_FOV1.tif
10,14.0,464850,444985,7021,2708,2.0,2.0,4.605842800834686,rep2_FOV1.tif
11,1.0,508978,476087,7822,2889,2.0,2.0,6.667545104398946,rep2_FOV1.tif
11,2.0,459056,421927,6905,2535,3.0,2.0,8.496338672768879,rep2_FOV1.tif
11,3.0,551815,432819,7965,2628,2.0,0.0,22.296421210417837,rep2_FOV1.tif
11,4.0,547366,467305,7571,2844,1.0,0.0,16.93695790141739,rep2_FOV1.tif
11,5.0,559265,507550,8050,3052,1.0,1.0,10.347138855542218,rep2_FOV1.tif
11,6.0,452470,449070,7124,2730,0.0,0.0,0.7737824305871643,rep2_FOV1.tif
11,8.0,448966,473148,6745,2888,1.0,1.0,1113545.0127041743,rep2_FOV1.tif
11,9.0,445562,479471,6787,2909,1.0,1.0,1107512.4773078908,rep2_FOV1.tif
11,10.0,530523,440800,7615,2681,5.0,3.0,18.184637211187678,rep2_FOV1.tif
11,11.0,477086,427633,7320,2573,4.0,3.0,10.417737518432695,rep2_FOV1.tif
11,12.0,543889,438702,8388,2650,0.0,0.0,18.331648658069014,rep2_FOV1.tif
11,13.0,435580,476790,6782,2909,1.0,1.0,1108940.3785179448,rep2_FOV1.tif
11,14.0,466096,446962,7040,2694,2.0,1.0,4.402669121030833,rep2_FOV1.tif
12,1.0,507505,480842,7832,2886,3.0,2.0,5.390820865345734,rep2_FOV1.tif
12,2.0,457168,416676,6874,2534,1.0,1.0,9.329953917050691,rep2_FOV1.tif
12,3.0,545159,428479,7972,2621,2.0,0.0,21.80527004298262,rep2_FOV1.tif
12,4.0,518019,468730,7536,2840,4.0,0.0,10.495954003407155,rep2_FOV1.tif
12,5.0,544251,504517,8046,3026,1.0,1.0,7.915139442231076,rep2_FOV1.tif
12,6.0,453579,446810,7125,2713,0.0,0.0,1.5342248413417952,rep2_FOV1.tif
12,8.0,437446,476047,6747,2882,2.0,2.0,1111236.40232859,rep2_FOV1.tif
12,9.0,438237,478084,6786,2902,0.0,0.0,1105800.064109166,rep2_FOV1.tif
12,10.0,533164,436408,7614,2678,1.0,1.0,19.602106969205835,rep2_FOV1.tif
12,11.0,483651,425781,7323,2573,2.0,2.0,12.183157894736842,rep2_FOV1.tif
12,12.0,538238,431611,8426,2647,0.0,0.0,18.450770029416855,rep2_FOV1.tif
12,13.0,437055,479915,6783,2904,3.0,3.0,1107224.6548079401,rep2_FOV1.tif
12,14.0,452835,441239,7049,2702,1.0,1.0,2.667586841499885,rep2_FOV1.tif
13,1.0,501158,473079,7794,2895,1.0,1.0,5.731577873035313,rep2_FOV1.tif
13,2.0,455467,417732,6905,2542,2.0,2.0,8.648865459546183,rep2_FOV1.tif
13,3.0,528971,424501,7978,2624,1.0,0.0,19.512514008218155,rep2_FOV1.tif
13,4.0,523115,472636,7566,2870,1.0,0.0,10.74936115843271,rep2_FOV1.tif
13,5.0,535035,500990,8050,3047,1.0,1.0,6.804917049770138,rep2_FOV1.tif
13,6.0,460866,448453,7126,2722,2.0,2.0,2.8185740236148957,rep2_FOV1.tif
13,8.0,436023,471719,6741,2867,1.0,1.0,1108655.549819308,rep2_FOV1.tif
13,9.0,436480,479244,6787,2909,0.0,0.0,1107510.1939143888,rep2_FOV1.tif
13,10.0,522263,438340,7615,2675,2.0,1.0,16.98846153846154,rep2_FOV1.tif
13,11.0,478728,426617,7327,2581,1.0,1.0,10.979983143699958,rep2_FOV1.tif
13,12.0,544050,433066,8424,2636,0.0,0.0,19.174844505874223,rep2_FOV1.tif
13,13.0,435591,480414,6783,2899,3.0,3.0,1105798.7829557157,rep2_FOV1.tif
13,14.0,456007,443002,7039,2700,0.0,0.0,2.9972343858031802,rep2_FOV1.tif
14,1.0,499146,474938,7811,2888,2.0,2.0,4.917326833231769,rep2_FOV1.tif
14,2.0,448794,411399,6904,2545,4.0,2.0,8.578802477632484,rep2_FOV1.tif
14,3.0,521916,426968,7975,2622,1.0,0.0,17.737343545675323,rep2_FOV1.tif
14,4.0,497982,472476,7564,2870,4.0,0.0,5.433745206646783,rep2_FOV1.tif
14,5.0,519652,499992,8040,3042,0.0,0.0,3.933573429371749,rep2_FOV1.tif
14,6.0,453392,443131,7128,2708,1.0,1.0,2.3214932126696834,rep2_FOV1.tif
14,8.0,443981,474444,6747,2864,2.0,1.0,1106087.2606232294,rep2_FOV1.tif
14,9.0,438139,478219,6787,2903,3.0,3.0,1105800.0041194644,rep2_FOV1.tif
14,10.0,520184,441144,7614,2666,3.0,3.0,15.97413096200485,rep2_FOV1.tif
14,11.0,474456,423371,7327,2564,1.0,1.0,10.725383161872768,rep2_FOV1.tif
14,12.0,536516,434312,8404,2653,0.0,0.0,17.77151799687011,rep2_FOV1.tif
14,13.0,445359,474634,6782,2895,1.0,1.0,1104949.3236429123,rep2_FOV1.tif
14,14.0,464436,442714,7045,2701,3.0,2.0,5.000460405156538,rep2_FOV1.tif
15,1.0,498374,474653,7800,2889,0.0,0.0,4.830177153329261,rep2_FOV1.tif
15,2.0,465764,416843,6902,2542,2.0,2.0,11.220412844036698,rep2_FOV1.tif
15,5.0,525739,503486,8039,3042,1.0,1.0,4.453271963177906,rep2_FOV1.tif
15,6.0,457072,449001,7126,2723,0.0,0.0,1.8330683624801272,rep2_FOV1.tif
15,8.0,447488,474272,6737,2891,2.0,1.0,1116729.2022880914,rep2_FOV1.tif
15,9.0,444491,482850,6787,2906,3.0,2.0,1106655.2272610152,rep2_FOV1.tif
15,10.0,508169,448971,7611,2688,2.0,1.0,12.024781637213081,rep2_FOV1.tif
15,11.0,478890,420564,7327,2583,1.0,1.0,12.29468802698145,rep2_FOV1.tif
15,12.0,537689,437686,8428,2661,0.0,0.0,17.340558349228367,rep2_FOV1.tif
15,13.0,437362,475093,6783,2908,1.0,1.0,1108368.92,rep2_FOV1.tif
15,14.0,454100,443745,7042,2701,3.0,3.0,2.3853950702603086,rep2_FOV1.tif
16,1.0,494287,478394,7825,2893,0.0,0.0,3.22242497972425,rep2_FOV1.tif
16,2.0,462579,419879,6913,2531,3.0,2.0,9.744408945686901,rep2_FOV1.tif
16,5.0,517764,504415,8049,3048,2.0,2.0,2.6692661467706458,rep2_FOV1.tif
16,6.0,448221,446660,7125,2719,0.0,0.0,0.3542896050839764,rep2_FOV1.tif
16,8.0,441309,476856,6747,2892,1.0,1.0,1114119.7792477303,rep2_FOV1.tif
16,9.0,442497,477653,6787,2907,3.0,3.0,1106941.2731958763,rep2_FOV1.tif
16,10.0,497577,440895,7614,2694,1.0,1.0,11.520731707317074,rep2_FOV1.tif
16,11.0,473197,426583,7327,2582,1.0,1.0,9.823814541622761,rep2_FOV1.tif
16,12.0,540980,435718,8433,2645,0.0,0.0,18.186247408431235,rep2_FOV1.tif
16,13.0,439239,477046,6783,2914,0.0,0.0,1110087.7459291806,rep2_FOV1.tif
16,14.0,452113,442567,7043,2698,1.0,1.0,2.1970080552359033,rep2_FOV1.tif
17,1.0,496266,482420,7785,2885,0.0,0.0,2.8257142857142856,rep2_FOV1.tif
17,2.0,450579,415896,6886,2537,1.0,1.0,7.97493676707289,rep2_FOV1.tif
17,5.0,526675,500164,8038,3044,2.0,2.0,5.30857028434121,rep2_FOV1.tif
17,6.0,446323,451149,7098,2721,0.0,0.0,981257.1327393191,rep2_FOV1.tif
17,8.0,438190,471876,6732,2878,0.0,0.0,1114409.34353918,rep2_FOV1.tif
17,9.0,444397,483773,6787,2911,2.0,1.0,1108082.5386996905,rep2_FOV1.tif
17,10.0,487414,442848,7602,2688,1.0,1.0,9.06919006919007,rep2_FOV1.tif
17,11.0,467669,424823,7311,2574,1.0,1.0,9.044965167827739,rep2_FOV1.tif
17,12.0,538281,429687,8316,2648,0.0,0.0,19.159139026111504,rep2_FOV1.tif
17,13.0,443014,474202,6780,2910,3.0,3.0,1109802.6118863048,rep2_FOV1.tif
17,14.0,451591,448734,7036,2702,1.0,0.0,0.659206275957545,rep2_FOV1.tif
18,1.0,500602,483214,7806,2894,0.0,0.0,3.5399022801302933,rep2_FOV1.tif
18,2.0,443808,420650,6896,2541,0.0,0.0,5.317566016073479,rep2_FOV1.tif
18,5.0,523184,506235,8039,3040,2.0,2.0,3.3904780956191236,rep2_FOV1.tif
18,6.0,454114,445528,7110,2725,0.0,0.0,1.9580387685290763,rep2_FOV1.tif
18,8.0,443197,471998,6746,2878,0.0,0.0,1110377.066959669,rep2_FOV1.tif
18,9.0,441099,479104,6783,2912,2.0,2.0,1109514.1542237147,rep2_FOV1.tif
18,10.0,490675,442702,7615,2683,3.0,3.0,9.726885644768856,rep2_FOV1.tif
18,11.0,462595,427841,7314,2580,1.0,1.0,7.341360371778623,rep2_FOV1.tif
18,12.0,534444,435799,8416,2652,1.0,1.0,17.113983344899374,rep2_FOV1.tif
18,13.0,438801,479770,6783,2915,3.0,3.0,1110373.9211478801,rep2_FOV1.tif
18,14.0,461315,444736,7042,2700,2.0,2.0,3.8182865039152465,rep2_FOV1.tif
19,1.0,502558,477759,7817,2893,2.0,2.0,5.036352558895207,rep2_FOV1.tif
19,2.0,439196,417084,6903,2540,1.0,1.0,5.068072427228971,rep2_FOV1.tif
19,5.0,513682,505703,8050,3047,3.0,2.0,1.5948430941435139,rep2_FOV1.tif
19,6.0,453965,448455,7121,2720,0.0,0.0,1.251988184503522,rep2_FOV1.tif
19,8.0,436180,474032,6741,2886,0.0,0.0,1114119.1813229572,rep2_FOV1.tif
19,9.0,438058,479284,6787,2907,5.0,5.0,1106939.7087628867,rep2_FOV1.tif
19,10.0,491390,438871,7615,2687,6.0,6.0,10.65726461038961,rep2_FOV1.tif
19,11.0,465562,420917,7327,2558,0.0,0.0,9.361501362969175,rep2_FOV1.tif
19,12.0,539178,433084,8385,2646,2.0,1.0,18.486495905209967,rep2_FOV1.tif
19,13.0,457491,476444,6783,2906,5.0,4.0,1107801.9971627546,rep2_FOV1.tif
19,14.0,462615,445956,7029,2702,4.0,3.0,3.850011555350127,rep2_FOV1.tif
20,1.0,487884,481104,7765,2893,3.0,3.0,1.3916256157635467,rep2_FOV1.tif
20,2.0,445251,417118,6868,2551,1.0,1.0,6.516794069955988,rep2_FOV1.tif
20,3.0,7163,432362,170,2626,0.0,0.0,-1748592.059039088,rep2_FOV1.tif
20,5.0,526314,501254,8013,3052,4.0,3.0,5.051400927232413,rep2_FOV1.tif
20,6.0,457718,452097,7113,2722,2.0,1.0,1.2801184240491916,rep2_FOV1.tif
20,8.0,430266,476557,6739,2885,1.0,1.0,1114406.072911261,rep2_FOV1.tif
20,9.0,441591,477655,6787,2907,1.0,1.0,1106941.0391752578,rep2_FOV1.tif
20,10.0,492084,442347,7602,2693,4.0,4.0,10.131798737013648,rep2_FOV1.tif
20,11.0,468154,419613,7308,2568,0.0,0.0,10.240717299578058,rep2_FOV1.tif
20,12.0,538095,435754,8361,2652,1.0,1.0,17.926256787528462,rep2_FOV1.tif
20,13.0,459951,478600,6783,2903,3.0,3.0,1106945.5275773196,rep2_FOV1.tif
20,14.0,456657,442861,7018,2702,2.0,2.0,3.196478220574606,rep2_FOV1.tif
0,1.0,914413,425690,7188,2575,13.0,4.0,105.94472143941036,rep2_FOV2.tif
0,2.0,846345,446575,7287,2722,13.0,2.0,87.57283680175246,rep2_FOV2.tif
0,3.0,963405,434549,7255,2654,17.0,4.0,114.94370788958922,rep2_FOV2.tif
0,4.0,601495,462006,7452,2806,10.0,4.0,30.02346104175635,rep2_FOV2.tif
0,5.0,728995,468546,7789,2850,4.0,0.0,52.73314436120672,rep2_FOV2.tif
0,6.0,434340,454654,6767,2802,0.0,0.0,1083214.8756620428,rep2_FOV2.tif
0,7.0,712601,465676,7960,2822,5.0,1.0,48.05858310626703,rep2_FOV2.tif
0,8.0,1271311,486811,7795,2956,15.0,5.0,162.12027278363297,rep2_FOV2.tif
0,9.0,610495,426411,7653,2625,7.0,3.0,36.611774065234684,rep2_FOV2.tif
0,10.0,765943,515236,7608,3113,8.0,2.0,55.77463848720801,rep2_FOV2.tif
0,11.0,1451836,466863,7733,2840,23.0,4.0,201.30247292049867,rep2_FOV2.tif
1,1.0,902672,423538,7167,2563,13.0,3.0,104.06907037358819,rep2_FOV2.tif
1,2.0,824039,446208,7280,2708,9.0,3.0,82.64020122484689,rep2_FOV2.tif
1,3.0,935270,433447,7195,2645,11.0,1.0,110.29076923076923,rep2_FOV2.tif
1,4.0,684159,467238,7420,2802,10.0,4.0,46.97293200519705,rep2_FOV2.tif
1,5.0,693214,463901,7726,2822,4.0,0.0,46.760399673735726,rep2_FOV2.tif
1,6.0,430443,458987,6649,2788,0.0,0.0,1112390.2491582492,rep2_FOV2.tif
1,7.0,666316,461986,7921,2803,3.0,1.0,39.92379835873388,rep2_FOV2.tif
1,8.0,1072711,482949,7696,2940,10.0,3.0,124.00378469301934,rep2_FOV2.tif
1,9.0,594821,426795,7454,2602,6.0,4.0,34.63025556471558,rep2_FOV2.tif
1,10.0,724653,511388,7574,3081,4.0,1.0,47.466058312931224,rep2_FOV2.tif
